DatetimeUTC;DatetimeLocal;Sunheight[°];OzoneP1[D.u.];R12_P1;R23_P1;kz_obl_P1;R23clean/R23_P1;CorrectP1;OzoneP2[D.u.];R12_P2;R23_P2;kz_obl_P2;R23clean/R23_P2;CorrectP2
20241109 06:45:54;20241109 09:45:54;5,3;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
20241109 08:45:45;20241109 11:45:45;12,3;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
20241109 09:30:45;20241109 12:30:45;13,0;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
20241109 07:30:57;20241109 10:30:57;8,7;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
20241109 10:45:51;20241109 13:45:51;11,9;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
20241109 09:45:45;20241109 12:45:45;13,1;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
20241109 08:30:43;20241109 11:30:43;11,8;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
20241109 12:16:05;20241109 15:16:05;6,9;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
20241109 12:01:19;20241109 15:01:19;8,0;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
20241109 07:45:45;20241109 10:45:45;9,6;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
20241109 10:30:51;20241109 13:30:51;12,4;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
20241109 10:15:46;20241109 13:15:46;12,7;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
20241109 10:00:46;20241109 13:00:46;13,0;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
20241109 11:15:54;20241109 14:15:54;10,7;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
20241109 11:45:54;20241109 14:45:54;9,0;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
20241109 12:31:06;20241109 15:31:06;5,7;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
20241109 11:00:52;20241109 14:00:52;11,4;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
20241109 08:00:42;20241109 11:00:42;10,4;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
20241109 08:15:44;20241109 11:15:44;11,1;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
20241109 07:15:44;20241109 10:15:44;7,7;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
20241109 07:00:48;20241109 10:00:48;6,5;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
20241109 11:30:57;20241109 14:30:57;9,9;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
20241109 09:00:44;20241109 12:00:44;12,6;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
20241109 09:15:44;20241109 12:15:44;12,9;265;0,1242;0,7252;1,001;1,0418;1;291;0,2211;1,1189;1,0373;1,0538;1
