DatetimeUTC;DatetimeLocal;Sunheight[°];OzoneP1[D.u.];R12_P1;R23_P1;kz_obl_P1;R23clean/R23_P1;CorrectP1;OzoneP2[D.u.];R12_P2;R23_P2;kz_obl_P2;R23clean/R23_P2;CorrectP2
20250429 12:53:46;20250429 15:53:46;34,2;443;0,1354;0,8754;1,161;1,1567;1;434;0,2937;1,1105;1,1654;1,1602;1
20250429 13:08:46;20250429 16:08:46;32,6;433;0,1318;0,8685;1,1673;1,1617;1;414;0,2894;1,0879;1,1934;1,1824;1
20250429 13:23:16;20250429 16:23:16;31,0;434;0,1235;0,8569;1,1812;1,1729;1;424;0,2762;1,0851;1,1941;1,183;1
20250429 13:39:18;20250429 16:39:18;29,2;430;0,1144;0,8417;1,2004;1,1879;1;427;0,2623;1,0758;1,2026;1,1896;1
20250429 13:53:18;20250429 16:53:18;27,5;433;0,1077;0,8483;1,1807;1,1725;1;431;0,2554;1,0893;1,1786;1,1708;1
20250429 14:08:18;20250429 17:08:18;25,8;427;0,1011;0,8416;1,1824;1,1738;1;424;0,246;1,0788;1,1859;1,1765;1
20250429 14:23:22;20250429 17:23:22;23,9;420;0,0929;0,8259;1,1984;1,1864;1;421;0,2338;1,0678;1,1922;1,1815;1
20250429 14:39:00;20250429 17:39:00;22,0;435;0,0839;0,8566;1,1301;1,1311;1;431;0,2265;1,1102;1,127;1,1284;1
20250429 14:53:23;20250429 17:53:23;20,2;427;0,0747;0,826;1,1646;1,1595;1;424;0,2089;1,0753;1,1606;1,1563;1
20250429 15:10:12;20250429 18:10:12;18,1;431;0,0658;0,8348;1,1282;1,1294;1;429;0,1947;1,0961;1,1206;1,1229;1
20250429 15:23:25;20250429 18:23:25;16,5;425;0,0591;0,8225;1,1289;1,13;1;420;0,1836;1,0849;1,1222;1,1243;1
20250429 15:38:57;20250429 18:38:57;14,5;433;0,0494;0,8096;1,1244;1,1262;1;426;0,1637;1,0845;1,107;1,1112;1
20250429 15:53:25;20250429 18:53:25;12,7;435;0,0422;0,7964;1,1188;1,1214;1;415;0,1509;1,0739;1,1032;1,1079;1
20250429 16:08:59;20250429 19:08:59;10,8;442;0,0361;0,8073;1,0708;1,0786;1;425;0,1338;1,1065;1,0497;1,0588;1
20250429 16:24:00;20250429 19:24:00;9,0;451;0,0294;0,7798;1,0793;1,0865;1;431;0,1136;1,0898;1,0487;1,0579;1
20250429 16:38:28;20250429 19:38:28;7,2;456;0,0247;0,7412;1,1062;1,1105;1;422;0,0983;1,0471;1,0764;1,0838;1
20250429 16:54:40;20250429 19:54:40;5,3;482;0,0224;0,7174;1,1042;1,1087;1;440;0,0802;1,0379;1,0674;1,0755;1
20250429 17:09:18;20250429 20:09:18;3,6;541;0,0208;0,6884;1,1131;1,1165;1;465;0,0683;1,0274;1,064;1,0723;1
