DatetimeUTC;DatetimeLocal;Sunheight[°];OzoneP1[D.u.];R12_P1;R23_P1;kz_obl_P1;R23clean/R23_P1;CorrectP1;OzoneP2[D.u.];R12_P2;R23_P2;kz_obl_P2;R23clean/R23_P2;CorrectP2
20250414 11:18:44;20250414 14:18:44;37,3;359;0,2025;0,9665;1,0446;1,0539;1;363;0,3806;1,2116;1,0574;1,0661;1
20250414 11:33:14;20250414 14:33:14;36,5;345;0,1806;0,8532;1,2059;1,1922;1;351;0,3319;1,0732;1,2201;1,2029;1
20250414 11:48:45;20250414 14:48:45;35,5;350;0,1724;0,849;1,2108;1,1959;1;350;0,3242;1,0621;1,2355;1,2145;1
20250414 12:03:15;20250414 15:03:15;34,4;349;0,1712;0,8561;1,1945;1,1833;1;352;0,3248;1,0774;1,2112;1,1962;1
20250414 12:18:46;20250414 15:18:46;33,1;360;0,1621;0,8676;1,1707;1,1644;1;365;0,3187;1,0918;1,1889;1,1789;1
20250414 12:33:16;20250414 15:33:16;31,9;356;0,1469;0,817;1,2605;1,2329;1;362;0,2934;1,0362;1,2707;1,2403;1
20250414 12:48:47;20250414 15:48:47;30,4;360;0,1504;0,8687;1,1591;1,1551;1;372;0,3057;1,1016;1,1703;1,1642;1
20250414 13:04:50;20250414 16:04:50;28,8;363;0,1386;0,8528;1,179;1,1711;1;373;0,2913;1,0846;1,1891;1,179;1
20250414 13:18:18;20250414 16:18:18;27,4;365;0,1274;0,8317;1,2097;1,1951;1;369;0,2769;1,0585;1,222;1,2044;1
20250414 13:33:49;20250414 16:33:49;25,7;364;0,1323;0,8986;1,0932;1,099;1;370;0,2941;1,145;1,1037;1,1083;1
20250414 13:48:49;20250414 16:48:49;24,0;365;0,1135;0,8371;1,1787;1,1709;1;376;0,2595;1,0744;1,1835;1,1746;1
20250414 14:04:52;20250414 17:04:52;22,2;381;0,1047;0,8717;1,1085;1,1125;1;387;0,2552;1,1231;1,1126;1,116;1
20250414 14:18:50;20250414 17:18:50;20,5;380;0,0914;0,8306;1,1592;1,1552;1;385;0,2314;1,0748;1,1629;1,1582;1
20250414 14:33:51;20250414 17:33:51;18,7;388;0,0788;0,8142;1,169;1,1631;1;390;0,2127;1,0643;1,1649;1,1598;1
20250414 14:48:55;20250414 17:48:55;16,9;385;0,0663;0,7707;1,2295;1,2101;1;385;0,1877;1,0112;1,2277;1,2087;1
20250414 15:04:35;20250414 18:04:35;14,9;405;0,0573;0,8148;1,1211;1,1234;1;402;0,1787;1,0834;1,1114;1,115;1
20250414 15:18:57;20250414 18:18:57;13,1;387;0,0495;0,764;1,1833;1,1745;1;386;0,1579;1,0194;1,1781;1,1704;1
20250414 15:34:46;20250414 18:34:46;11,1;413;0,0404;0,7927;1,0984;1,1036;1;404;0,1419;1,0786;1,0823;1,0892;1
20250414 15:49:06;20250414 18:49:06;9,4;410;0,0339;0,7577;1,1226;1,1247;1;395;0,1245;1,0457;1,1014;1,1062;1
20250414 16:04:57;20250414 19:04:57;7,4;434;0,0273;0,7432;1,106;1,1103;1;417;0,1009;1,0481;1,0768;1,0842;1
20250414 16:20:05;20250414 19:20:05;5,5;448;0,025;0,7249;1,0956;1,1012;1;422;0,0862;1,0472;1,059;1,0677;1
20250414 16:35:09;20250414 19:35:09;3,7;476;0,0245;0,6956;1,1011;1,106;1;430;0,0752;1,044;1,0464;1,0556;1
