DatetimeUTC;DatetimeLocal;Sunheight[°];OzoneP1[D.u.];R12_P1;R23_P1;kz_obl_P1;R23clean/R23_P1;CorrectP1;OzoneP2[D.u.];R12_P2;R23_P2;kz_obl_P2;R23clean/R23_P2;CorrectP2
20250418 07:07:18;20250418 10:07:18;31,8;341;0,1651;0,8571;1,184;1,1751;1;337;0,3202;1,0753;1,2097;1,195;1
20250418 07:22:19;20250418 10:22:19;33,2;340;0,1718;0,8569;1,1894;1,1793;1;334;0,3268;1,073;1,2157;1,1996;1
20250418 07:36:49;20250418 10:36:49;34,5;337;0,1791;0,857;1,1934;1,1824;1;328;0,3348;1,0712;1,2204;1,2032;1
20250418 07:51:49;20250418 10:51:49;35,8;336;0,1862;0,8633;1,186;1,1766;1;324;0,3415;1,0761;1,2148;1,199;1
20250418 08:06:50;20250418 11:06:50;36,9;334;0,1897;0,8575;1,1992;1,187;1;329;0,3428;1,0698;1,2255;1,207;1
20250418 08:22:21;20250418 11:22:21;37,9;337;0,1922;0,8589;1,1994;1,1871;1;332;0,3449;1,0703;1,2257;1,2072;1
20250418 08:36:51;20250418 11:36:51;38,8;335;0,1973;0,8627;1,1947;1,1834;1;329;0,3503;1,0725;1,2232;1,2053;1
20250418 08:51:51;20250418 11:51:51;39,5;333;0,1988;0,8542;1,2116;1,1965;1;327;0,35;1,0637;1,2372;1,2158;1
20250418 09:06:51;20250418 12:06:51;40,1;335;0,1992;0,8535;1,2143;1,1986;1;331;0,3493;1,0634;1,2381;1,2165;1
20250418 09:21:52;20250418 12:21:52;40,5;338;0,2023;0,8646;1,1953;1,1839;1;332;0,3552;1,0754;1,2202;1,2031;1
20250418 09:36:52;20250418 12:36:52;40,8;337;0,2018;0,8565;1,2103;1,1955;1;330;0,3536;1,0671;1,233;1,2127;1
20250418 09:52:23;20250418 12:52:23;41,0;341;0,2034;0,8702;1,1864;1,1769;1;334;0,3578;1,0814;1,2117;1,1966;1
20250418 10:06:53;20250418 13:06:53;40,9;337;0,1995;0,848;1,2263;1,2076;1;330;0,3492;1,0555;1,251;1,226;1
20250418 10:21:53;20250418 13:21:53;40,8;338;0,2003;0,8548;1,2134;1,1978;1;332;0,3515;1,0649;1,2362;1,2151;1
20250418 10:36:54;20250418 13:36:54;40,4;338;0,1985;0,8533;1,2152;1,1993;1;332;0,3499;1,0632;1,2386;1,2169;1
20250418 10:52:25;20250418 13:52:25;39,9;345;0,1953;0,8613;1,1998;1,1874;1;342;0,3476;1,0721;1,2248;1,2065;1
20250418 11:06:55;20250418 14:06:55;39,3;339;0,1944;0,8534;1,2126;1,1973;1;332;0,3457;1,0618;1,2399;1,2178;1
20250418 11:21:55;20250418 14:21:55;38,5;340;0,1972;0,877;1,1696;1,1636;1;333;0,3547;1,0909;1,1965;1,1849;1
20250418 11:36:55;20250418 14:36:55;37,6;338;0,1971;0,884;1,1562;1,1528;1;330;0,3569;1,099;1,1846;1,1755;1
20250418 11:53:29;20250418 14:53:29;36,4;345;0,2121;0,9822;1,0258;1,0354;1;338;0,3947;1,2255;1,044;1,0533;1
20250418 12:07:28;20250418 15:07:28;35,3;344;0,2087;0,9864;1,0194;1,0289;1;335;0,3927;1,2316;1,0378;1,0472;1
20250418 12:22:29;20250418 15:22:29;34,1;340;0,2033;0,9771;1,0265;1,0361;1;336;0,3848;1,2259;1,0415;1,0509;1
20250418 12:37:30;20250418 15:37:30;32,7;337;0,2;0,9833;1,0169;1,0264;1;332;0,3837;1,2356;1,0316;1,0411;1
20250418 12:52:31;20250418 15:52:31;31,2;336;0,1923;0,9777;1,0191;1,0286;1;332;0,3747;1,2303;1,0342;1,0437;1
20250418 13:07:32;20250418 16:07:32;29,7;334;0,1831;0,9639;1,0294;1,039;1;331;0,3616;1,214;1,0459;1,0551;1
20250418 13:22:32;20250418 16:22:32;28,1;332;0,1763;0,9658;1,0221;1,0317;1;329;0,3556;1,2192;1,0379;1,0474;1
20250418 13:37:33;20250418 16:37:33;26,4;330;0,1686;0,97;1,0117;1,0211;1;329;0,3484;1,2295;1,0248;1,0344;1
20250418 13:52:34;20250418 16:52:34;24,7;329;0,158;0,9596;1,0153;1,0248;1;329;0,3344;1,2197;1,0276;1,0372;1
20250418 14:07:35;20250418 17:07:35;23,0;327;0,1462;0,9469;1,02;1,0295;1;329;0,3189;1,2088;1,0305;1,0401;1
20250418 14:22:35;20250418 17:22:35;21,2;324;0,1344;0,9391;1,0168;1,0263;1;329;0,3035;1,2012;1,0297;1,0393;1
20250418 14:37:36;20250418 17:37:36;19,3;325;0,1219;0,9249;1,0194;1,0289;1;329;0,2856;1,1907;1,0304;1,0399;1
20250418 14:52:37;20250418 17:52:37;17,5;321;0,1102;0,9149;1,0156;1,0251;1;327;0,2687;1,1815;1,0286;1,0382;1
20250418 15:07:38;20250418 18:07:38;15,6;323;0,0961;0,8947;1,0209;1,0305;1;328;0,2467;1,1642;1,0328;1,0423;1
20250418 15:22:39;20250418 18:22:39;13,8;321;0,0838;0,8802;1,0174;1,0269;1;327;0,2262;1,1526;1,0302;1,0398;1
20250418 15:37:43;20250418 18:37:43;11,9;322;0,0714;0,8632;1,0139;1,0234;1;326;0,2044;1,1409;1,0262;1,0358;1
20250418 15:53:17;20250418 18:53:17;9,9;323;0,0597;0,8511;1,001;1,0099;1;328;0,181;1,1382;1,0121;1,0214;1
20250418 16:08:17;20250418 19:08:17;8,1;317;0,0518;0,8422;0,9834;0,991;1;327;0,1607;1,1427;0,9922;1,0005;1
20250418 16:23:22;20250418 19:23:22;6,2;318;0,0422;0,7972;1,0049;1,014;1;330;0,1318;1,0996;1,0133;1,0227;1
20250418 16:38:24;20250418 19:38:24;4,4;317;0,0391;0,7825;0,9898;0,998;1;327;0,1143;1,1081;0,9916;0,9999;1
