DatetimeUTC;DatetimeLocal;Sunheight[°];OzoneP1[D.u.];R12_P1;R23_P1;kz_obl_P1;R23clean/R23_P1;CorrectP1;OzoneP2[D.u.];R12_P2;R23_P2;kz_obl_P2;R23clean/R23_P2;CorrectP2
20250421 05:59:03;20250421 08:59:03;25,4;354;0,1287;0,8547;1,1579;1,1541;1;354;0,2815;1,0821;1,1798;1,1717;1
20250421 06:14:01;20250421 09:14:01;27,1;356;0,1343;0,8488;1,1777;1,1701;1;355;0,2872;1,0722;1,2011;1,1884;1
20250421 06:28:32;20250421 09:28:32;28,8;353;0,1428;0,8451;1,1925;1,1817;1;347;0,297;1,0642;1,2183;1,2016;1
20250421 06:43:32;20250421 09:43:32;30,4;352;0,1521;0,853;1,1856;1,1763;1;348;0,3073;1,0729;1,2101;1,1954;1
20250421 06:58:33;20250421 09:58:33;31,9;346;0,1595;0,8437;1,2085;1,1941;1;339;0,313;1,0575;1,2367;1,2154;1
20250421 07:14:05;20250421 10:14:05;33,5;355;0,1657;0,8643;1,1773;1,1698;1;346;0,3238;1,0811;1,2044;1,191;1
20250421 07:29:06;20250421 10:29:06;34,9;356;0,1721;0,8699;1,1722;1,1657;1;348;0,3313;1,0848;1,2012;1,1885;1
20250421 07:43:36;20250421 10:43:36;36,1;347;0,1764;0,8474;1,2155;1,1994;1;339;0,3289;1,0564;1,2451;1,2217;1
20250421 07:59:08;20250421 10:59:08;37,3;358;0,1825;0,8785;1,1645;1,1595;1;352;0,3423;1,0923;1,1936;1,1826;1
20250421 08:14:08;20250421 11:14:08;38,4;360;0,1829;0,8709;1,1796;1,1716;1;357;0,3409;1,0843;1,2058;1,1921;1
20250421 08:29:09;20250421 11:29:09;39,4;356;0,1843;0,8534;1,2127;1,1974;1;352;0,337;1,0617;1,2402;1,218;1
20250421 08:43:38;20250421 11:43:38;40,2;367;0,1867;0,8753;1,176;1,1688;1;364;0,3458;1,0904;1,1984;1,1863;1
20250421 08:58:39;20250421 11:58:39;40,8;364;0,1891;0,8699;1,1866;1,1771;1;362;0,3461;1,0826;1,2099;1,1952;1
20250421 09:14:10;20250421 12:14:10;41,4;372;0,1894;0,8822;1,1671;1,1616;1;369;0,3498;1,0957;1,1918;1,1812;1
20250421 09:29:11;20250421 12:29:11;41,7;390;0,1823;0,8724;1,1841;1,1751;1;386;0,3405;1,0902;1,1996;1,1873;1
20250421 09:44:12;20250421 12:44:12;42,0;377;0,1897;0,877;1,1768;1,1693;1;368;0,3496;1,0897;1,2006;1,188;1
20250421 09:58:42;20250421 12:58:42;42,0;358;0,1945;0,8627;1,2016;1,1888;1;350;0,3497;1,0698;1,2295;1,21;1
20250421 10:14:13;20250421 13:14:13;41,9;354;0,1925;0,848;1,2283;1,2092;1;345;0,3433;1,0501;1,2603;1,2328;1
20250421 10:28:43;20250421 13:28:43;41,6;356;0,2011;0,8863;1,161;1,1566;1;350;0,3611;1,0988;1,1878;1,178;1
20250421 10:44:14;20250421 13:44:14;41,2;362;0,1947;0,8817;1,1675;1,1619;1;356;0,3544;1,0932;1,1952;1,1839;1
20250421 10:59:15;20250421 13:59:15;40,6;377;0,1895;0,9051;1,13;1,131;1;376;0,3558;1,1259;1,1519;1,1492;1
20250421 11:13:44;20250421 14:13:44;39,9;363;0,1821;0,8529;1,215;1,1991;1;357;0,3363;1,0616;1,2407;1,2184;1
20250421 11:28:44;20250421 14:28:44;39,0;365;0,1794;0,8598;1,2005;1,1879;1;360;0,3363;1,0716;1,2248;1,2065;1
20250421 11:44:15;20250421 14:44:15;38,0;374;0,1723;0,8689;1,1821;1,1735;1;378;0,3304;1,087;1,2016;1,1888;1
20250421 11:59:16;20250421 14:59:16;36,9;378;0,1673;0,8606;1,1937;1,1827;1;372;0,3239;1,0736;1,2198;1,2028;1
20250421 12:14:47;20250421 15:14:47;35,6;392;0,1603;0,8748;1,1662;1,1608;1;389;0,3196;1,0978;1,1842;1,1752;1
20250421 12:29:17;20250421 15:29:17;34,3;391;0,1559;0,8755;1,1614;1,157;1;389;0,3149;1,1;1,1795;1,1715;1
20250421 12:44:18;20250421 15:44:18;32,9;384;0,1502;0,8635;1,1769;1,1695;1;384;0,3062;1,086;1,1966;1,1849;1
20250421 12:59:19;20250421 15:59:19;31,4;405;0,1381;0,8708;1,1594;1,1554;1;403;0,2953;1,1042;1,1691;1,1632;1
20250421 13:14:23;20250421 16:14:23;29,8;425;0,1241;0,8726;1,1504;1,148;1;422;0,2805;1,1157;1,1509;1,1484;1
20250421 13:29:24;20250421 16:29:24;28,2;433;0,1125;0,8622;1,1601;1,156;1;431;0,2645;1,1083;1,1558;1,1524;1
20250421 13:44:29;20250421 16:44:29;26,5;464;0,0923;0,8474;1,1764;1,169;1;461;0,2376;1,11;1,1479;1,1459;1
20250421 14:00:02;20250421 17:00:02;24,7;463;0,0847;0,8446;1,1701;1,164;1;460;0,2265;1,1098;1,1403;1,1396;1
20250421 14:15:11;20250421 17:15:11;22,9;464;0,0752;0,8301;1,1823;1,1737;1;463;0,2097;1,096;1,1488;1,1467;1
20250421 14:30:05;20250421 17:30:05;21,1;444;0,0741;0,8318;1,1625;1,1579;1;442;0,2088;1,0923;1,1437;1,1424;1
20250421 14:45:51;20250421 17:45:51;19,1;445;0,0668;0,8423;1,1266;1,1281;1;443;0,1991;1,1169;1,1028;1,1075;1
20250421 15:00:10;20250421 18:00:10;17,4;450;0,0575;0,8315;1,1248;1,1265;1;444;0,1826;1,1091;1,1001;1,1052;1
20250421 15:15:17;20250421 18:15:17;15,5;440;0,052;0,8217;1,1175;1,1203;1;435;0,1703;1,1015;1,0949;1,1005;1
20250421 15:30:16;20250421 18:30:16;13,6;443;0,0423;0,7817;1,1581;1,1543;1;434;0,1476;1,0597;1,1286;1,1298;1
20250421 15:44:55;20250421 18:44:55;11,8;403;0,0313;0,6218;1,5496;1,4186;1;403;0,1085;0,855;1,4857;1,381;1
20250421 15:59:28;20250421 18:59:28;10,0;408;0,0317;0,6928;1,272;1,2412;1;389;0,117;0,9478;1,2524;1,227;1
20250421 16:14:29;20250421 19:14:29;8,1;416;0,0288;0,718;1,1689;1,163;1;379;0,1109;0,9902;1,1591;1,1551;1
20250421 16:29:34;20250421 19:29:34;6,3;437;0,0244;0,6961;1,1678;1,1622;1;392;0,0924;0,9809;1,1491;1,1469;1
20250421 16:46:22;20250421 19:46:22;4,2;489;0,0235;0,7086;1,093;1,0988;1;406;0,0811;1,03;1,0663;1,0745;1
