	MuEff			
6	Ozone	number			
117	Mueff	number			
0.05	Mueff	step			
315	330	354	395	415	470	Ozon	number
0.510778885	0.476627701	0.464189105	0.455269436	0.451987886	0.439479423	1.1	
0.492795179	0.462598826	0.450572365	0.440020049	0.435678069	0.422690953	1.15	
0.475858099	0.449065803	0.437444257	0.425385845	0.420085064	0.406617544	1.2	
0.459903932	0.436013947	0.424789813	0.411345369	0.405181764	0.391233665	1.25	
0.444872106	0.423428864	0.412594385	0.3978777	0.390941786	0.376514423	1.3	
0.430705083	0.411296452	0.40084364	0.384962442	0.377339456	0.362435561	1.35	
0.417348261	0.3996029	0.389523555	0.372579719	0.364349805	0.348973443	1.4	
0.404749874	0.38833468	0.378620418	0.360710166	0.351948557	0.336105054	1.45	
0.392860893	0.377478548	0.368120818	0.349334923	0.340112118	0.323807983	1.5	
0.381634928	0.367021542	0.358011648	0.338435629	0.328817566	0.31206042	1.55	
0.371028135	0.356950974	0.348280099	0.327994415	0.318042646	0.30084115	1.6	
0.360999121	0.347254432	0.338411683	0.317993897	0.307765753	0.290129538	1.65	
0.351508856	0.337919777	0.328777741	0.308417168	0.297965929	0.279905527	1.7	
0.342520576	0.328935137	0.319545881	0.299247795	0.288622849	0.270149626	1.75	
0.333999704	0.320288907	0.310700145	0.290469808	0.279716811	0.260842905	1.8	
0.325913755	0.311969743	0.302225036	0.282067694	0.271228732	0.251966984	1.85	
0.318232254	0.303966565	0.294105512	0.274026394	0.26314013	0.243504026	1.9	
0.310926657	0.296268547	0.28632698	0.266331292	0.255433119	0.23543673	1.95	
0.30397026	0.28886512	0.27887529	0.25896821	0.2480904	0.22774832	2	
0.297338128	0.281745965	0.271736725	0.2519234	0.241095249	0.220422541	2.05	
0.291007011	0.274901012	0.264897999	0.24518354	0.234431508	0.213443645	2.1	
0.284955271	0.268320438	0.258346244	0.238735724	0.228083576	0.206796391	2.15	
0.279162802	0.261994663	0.252069011	0.232567458	0.222036396	0.200466028	2.2	
0.273610963	0.255914348	0.246054255	0.226666651	0.216275451	0.194438292	2.25	
0.2682825	0.250070389	0.240290335	0.22102161	0.21078675	0.188699398	2.3	
0.26316148	0.24445392	0.234766001	0.215621032	0.205556817	0.183236031	2.35	
0.258233222	0.239056304	0.229470395	0.210453997	0.200572688	0.178035334	2.4	
0.253484229	0.233869134	0.224393035	0.205509964	0.195821893	0.173084909	2.45	
0.248902122	0.228884232	0.219523816	0.200778761	0.191292451	0.168372798	2.5	
0.24447558	0.224093638	0.214852999	0.196250579	0.186972861	0.163887482	2.55	
0.240194274	0.219489616	0.210371206	0.191915966	0.182852087	0.159617873	2.6	
0.236048812	0.215064647	0.20606941	0.187765821	0.178919555	0.1555533	2.65	
0.232030673	0.210811427	0.201938934	0.183791385	0.17516514	0.151683507	2.7	
0.228132158	0.206722863	0.197971439	0.179984237	0.171579154	0.147998643	2.75	
0.22434633	0.202792072	0.194158919	0.176336283	0.16815234	0.144489252	2.8	
0.220666963	0.199012376	0.190493694	0.172839754	0.164875861	0.141146265	2.85	
0.217088486	0.195377303	0.186968405	0.169487198	0.161741289	0.137960996	2.9	
0.21360594	0.19188058	0.183576004	0.16627147	0.158740598	0.134925128	2.95	
0.21021492	0.18851613	0.18030975	0.16318573	0.15586615	0.13203071	3	
0.206911538	0.185278074	0.1771632	0.160223432	0.153110691	0.129270145	3.05	
0.203692369	0.182160723	0.174130203	0.157378321	0.150467334	0.126636185	3.1	
0.200554415	0.179158578	0.171204896	0.154644423	0.147929559	0.124121918	3.15	
0.197495057	0.176266326	0.16838169	0.15201604	0.145491191	0.121720767	3.2	
0.194512016	0.173478839	0.165655273	0.149487745	0.143146401	0.119426476	3.25	
0.191603319	0.170791167	0.163020594	0.147054369	0.140889692	0.117233104	3.3	
0.188767256	0.16819854	0.160472862	0.144711002	0.138715888	0.115135016	3.35	
0.186002348	0.165696362	0.158007536	0.142452982	0.136620125	0.113126877	3.4	
0.183307312	0.16328021	0.155620322	0.140275888	0.134597843	0.11120364	3.45	
0.18068103	0.16094583	0.153307163	0.138175534	0.132644775	0.109360543	3.5	
0.178122517	0.158689133	0.15106423	0.136147964	0.130756937	0.107593095	3.55	
0.175630895	0.156506195	0.148887922	0.134189443	0.128930619	0.105897074	3.6	
0.173205364	0.154393255	0.146774853	0.132296449	0.127162373	0.104268514	3.65	
0.170845176	0.152346704	0.14472185	0.130465672	0.125449008	0.102703699	3.7	
0.168549615	0.150363095	0.14272594	0.128694	0.123787576	0.101199153	3.75	
0.166317968	0.148439129	0.140784351	0.126978517	0.122175361	0.099751635	3.8	
0.164149513	0.146571656	0.138894498	0.125316495	0.120609877	0.098358129	3.85	
0.162043494	0.144757676	0.137053982	0.123705387	0.119088848	0.097015834	3.9	
0.159999106	0.14299433	0.135260577	0.12214282	0.117610207	0.095722162	3.95	
0.15801548	0.1412789	0.13351223	0.12062659	0.11617208	0.09447472	4	
0.156091669	0.139608808	0.13180705	0.119154652	0.11477278	0.093271312	4.05	
0.154226635	0.137981609	0.130143301	0.117725117	0.113410797	0.092109925	4.1	
0.152419239	0.136394991	0.128519398	0.116336241	0.112084785	0.090988721	4.15	
0.150668234	0.134846773	0.126933898	0.114986423	0.110793557	0.089906032	4.2	
0.148972254	0.133334898	0.125385492	0.113674196	0.109536071	0.088860348	4.25	
0.147329813	0.131857436	0.123873002	0.112398218	0.108311422	0.087850313	4.3	
0.145739297	0.130412576	0.122395372	0.111157268	0.107118834	0.086874711	4.35	
0.144198963	0.128998624	0.120951659	0.109950241	0.105957647	0.085932466	4.4	
0.142706942	0.127614005	0.119541032	0.108776135	0.10482731	0.085022625	4.45	
0.141261236	0.126257253	0.118162759	0.107634052	0.103727369	0.084144358	4.5	
0.13985972	0.124927013	0.116816203	0.106523185	0.102657459	0.083296942	4.55	
0.138500152	0.123622037	0.115500817	0.105442813	0.101617293	0.082479759	4.6	
0.137180173	0.12234118	0.114216133	0.104392297	0.100606653	0.081692288	4.65	
0.135897317	0.121083401	0.112961759	0.103371071	0.099625382	0.080934089	4.7	
0.134649024	0.119847752	0.111737371	0.102378633	0.098673368	0.080204805	4.75	
0.133432645	0.118633386	0.110542703	0.101414542	0.097750544	0.079504147	4.8	
0.132245457	0.117439544	0.109377546	0.100478412	0.096856867	0.078831889	4.85	
0.131084681	0.116265561	0.108241738	0.099569899	0.095992319	0.078187858	4.9	
0.12995	0.11511	0.10714	0.09869	0.09516	0.07757	4.95	
0.12883	0.11397	0.10606	0.09783	0.09435	0.07698	5	
0.12773	0.11286	0.10501	0.09701	0.09357	0.07642	5.05	
0.12665	0.11176	0.10399	0.09621	0.09283	0.07589	5.1	
0.12558	0.11068	0.10300	0.09543	0.09211	0.07539	5.15	
0.12452	0.10961	0.10204	0.09468	0.09142	0.07491	5.2	
0.12346	0.10857	0.10111	0.09396	0.09075	0.07446	5.25	
0.12241	0.10754	0.10020	0.09326	0.09012	0.07404	5.3	
0.12136	0.10652	0.09933	0.09259	0.08952	0.07365	5.35	
0.12031	0.10553	0.09848	0.09195	0.08894	0.07328	5.4	
0.11926	0.10455	0.09767	0.09133	0.08839	0.07295	5.45	
0.118205821	0.103593891	0.096876725	0.090730925	0.087867312	0.072636422	5.5	
0.117144857	0.102653003	0.096116744	0.09015902	0.087371008	0.072353343	5.55	
0.116077162	0.101730464	0.095384983	0.089611005	0.086900201	0.072097172	5.6	
0.115001919	0.10082661	0.094681171	0.08908642	0.086454003	0.071867565	5.65	
0.113918709	0.099941825	0.094004975	0.088584743	0.086031389	0.071664106	5.7	
0.112827551	0.099076531	0.093355995	0.088105382	0.085631188	0.071486289	5.75	
0.111728949	0.098231191	0.092733754	0.087647671	0.085252074	0.07133352	5.8	
0.110623933	0.097406302	0.092137694	0.087210861	0.084892558	0.0712051	5.85	
0.109514112	0.096602396	0.091567169	0.086794113	0.084550973	0.071100223	5.9	
0.108401717	0.095820032	0.091021436	0.086396495	0.084225469	0.071017967	5.95	
0.10728966	0.0950598	0.09049965	0.08601697	0.083914	0.07095728	6	
0.106181578	0.094322311	0.090000856	0.085654393	0.083614318	0.070916981	6.05	
0.105081892	0.0936082	0.089523985	0.085307504	0.08332396	0.070895746	6.1	
0.103995863	0.092918118	0.089067842	0.084974917	0.083040239	0.070892099	6.15	
0.102929647	0.092252735	0.088631104	0.08465512	0.082760235	0.070904408	6.2	
0.101890355	0.091612732	0.088212314	0.084346463	0.082480785	0.070930875	6.25	
0.100886114	0.0909988	0.087809866	0.084047154	0.082198473	0.070969527	6.3	
0.099926132	0.090411638	0.08742201	0.083755251	0.081909621	0.071018207	6.35	
0.099020755	0.08985195	0.087046834	0.083468654	0.081610276	0.07107457	6.4	
0.098181542	0.089320441	0.086682266	0.083185102	0.081296206	0.071136071	6.45	
0.097421325	0.088817814	0.086326061	0.082902163	0.080962886	0.071199958	6.5	
0.09675428	0.08834477	0.085975799	0.082617229	0.080605489	0.071263262	6.55	
0.096196001	0.087902	0.085628873	0.082327506	0.080218876	0.071322795	6.6	
0.095763567	0.087490189	0.085282488	0.082030013	0.079797589	0.071375134	6.65	
0.095475622	0.087110007	0.084933649	0.081721571	0.079335836	0.071416618	6.7	
0.095352444	0.086762109	0.084579157	0.081398796	0.078827488	0.071443336	6.75	
0.095416028	0.086447132	0.084215604	0.081058095	0.078266062	0.071451126	6.8	
0.095690162	0.086165691	0.08383936	0.080695657	0.077644718	0.071435556	6.85	
0.09620051	0.085918379	0.083446573	0.080307446	0.076956243	0.071391926	6.9	
0.096974689	0.08570576	0.083033157	0.079889198	0.076193047	0.071315254	6.95	
0.09804236	0.08552837	0.08259479	0.07943641	0.07534715	0.07120027	7	
